client_id,completed,Variation
9380808,0,Control
9381192,1,Test
9381346,1,Control
9381572,0,Test
9381732,0,Control
9382040,1,Control
9382137,1,Control
9382169,1,Control
9382259,1,Control
9382277,0,Test
9382750,1,Control
9382780,1,Control
9382804,0,Control
9382892,0,Test
9383009,1,Control
9383164,1,Test
9383457,0,Test
9383626,0,Test
9383656,0,Test
9384038,1,Test
9384373,1,Test
9384465,1,Test
9384691,1,Control
9384712,0,Test
9384985,1,Test
9385015,1,Test
9385360,1,Control
9385756,1,Test
9385972,0,Control
9386012,0,Control
9386056,1,Test
9386153,1,Control
9386426,1,Test
9386447,1,Control
9386463,1,Test
9386546,1,Control
9386619,1,Control
9386690,0,Test
9386749,0,Control
9386850,1,Test
9386902,1,Test
9387217,1,Control
9387224,1,Test
9387746,1,Control
9388092,1,Control
9388615,0,Test
9388711,0,Test
9388895,0,Test
9388977,0,Control
9389266,1,Test
9389415,1,Control
9389525,1,Test
9389733,1,Test
9389999,1,Control
9390009,1,Control
9390164,0,Test
9390249,1,Control
9390306,0,Control
9390806,0,Control
9390816,1,Control
9390879,1,Test
9391298,1,Test
9391627,1,Test
9391701,0,Control
9391814,1,Test
9391886,1,Control
9392075,1,Control
9392302,1,Test
9393128,0,Control
9393194,1,Test
9394113,1,Test
9394235,0,Control
9394424,0,Control
9395104,1,Test
9395390,0,Control
9395584,0,Test
9395640,1,Test
9396180,0,Test
9396373,1,Control
9396561,1,Test
9396709,1,Test
9396831,0,Test
9396886,0,Control
9397101,1,Control
9397189,1,Control
9397407,1,Control
9397699,1,Test
9397910,0,Control
9397973,1,Test
9398009,0,Test
9398460,1,Control
9398666,1,Test
9398933,1,Test
9398963,1,Test
9399521,1,Test
9399620,1,Control
9400246,1,Test
9400397,1,Control
9400478,1,Control
9400650,1,Control
9400844,1,Control
9401571,0,Control
9401593,1,Control
9401788,1,Test
9402013,1,Control
9402252,1,Test
9402268,1,Control
9402587,1,Control
9402612,1,Test
9402618,1,Test
9402690,1,Test
9402694,1,Control
9402699,1,Control
9403166,1,Test
9403200,0,Control
9403313,0,Control
9403797,0,Control
9403854,0,Test
9403921,1,Control
9404094,0,Control
9404172,1,Control
9404298,1,Control
9404359,1,Control
9404494,1,Test
9404516,1,Control
9404528,1,Test
9404539,1,Control
9404688,1,Control
9404711,1,Test
9404972,1,Test
9405128,1,Test
9405545,0,Control
9405578,1,Control
9405780,0,Test
9405925,0,Control
9405961,1,Control
9406052,1,Control
9406297,0,Control
9406349,1,Control
9406425,0,Test
9406651,1,Test
9406998,0,Test
9407250,1,Test
9408108,1,Control
9408869,1,Control
9408992,1,Test
9409058,1,Test
9409062,1,Control
9409148,1,Test
9409160,1,Control
9409347,1,Test
9409443,0,Control
9409578,0,Test
9409779,1,Test
9409795,1,Test
9409836,1,Control
9409908,1,Control
9410507,0,Control
9410513,1,Test
9410549,1,Test
9410580,0,Control
9410648,1,Control
9410670,0,Test
9410798,0,Control
9411127,1,Test
9411147,1,Test
9411433,1,Test
9411537,1,Test
9411823,1,Test
9411943,0,Control
9412007,0,Control
9412140,0,Control
9412146,1,Test
9412339,1,Control
9412633,1,Test
9413349,0,Test
9413608,1,Control
9413627,1,Test
9413683,0,Control
9413786,1,Control
9414396,0,Control
9414493,1,Test
9414558,0,Test
9414625,1,Test
9414732,0,Control
9415132,0,Control
9415388,1,Test
9415635,0,Control
9416016,1,Test
9416332,0,Test
9416337,0,Control
9416381,1,Test
9416487,1,Test
9416653,1,Control
9417304,0,Test
9417559,0,Test
9417724,0,Test
9417859,1,Test
9417884,0,Test
9418058,0,Test
9418418,1,Control
9418751,1,Control
9418880,1,Test
9419152,1,Control
9419222,1,Test
9419230,1,Control
9419326,0,Control
9419417,1,Test
9419464,1,Control
9420374,0,Test
9420605,0,Test
9420690,1,Control
9420825,1,Test
9420931,1,Control
9421220,1,Test
9421926,0,Control
9422536,1,Control
9422581,1,Test
9423009,1,Control
9423044,0,Control
9423248,1,Control
9423283,0,Test
9423309,0,Test
9423424,0,Test
9423825,1,Test
9423971,1,Control
9424438,1,Control
9424502,1,Control
9424618,1,Control
9424931,0,Control
9425213,0,Test
9425325,1,Control
9425392,1,Test
9425665,0,Test
9425800,0,Control
9425999,1,Test
9426031,1,Control
9426080,0,Test
9426272,1,Control
9426700,1,Control
9426724,1,Test
9427078,1,Test
9427465,0,Test
9427685,1,Test
9427694,0,Control
9427939,1,Control
9428003,1,Control
9428509,1,Control
9428704,0,Control
9428892,0,Test
9429325,1,Control
9429653,1,Test
9429852,1,Test
9429926,0,Control
9430245,1,Test
9430648,1,Test
9430937,1,Control
9431562,1,Control
9431997,1,Test
9432051,1,Test
9432135,1,Control
9432141,0,Control
9432466,1,Test
9432754,1,Control
9432876,1,Control
9433703,1,Control
9433789,1,Test
9433938,0,Control
9434151,1,Control
9434640,1,Control
9434740,0,Control
9434764,0,Control
9434801,1,Control
9434878,1,Test
9434907,1,Control
9435107,1,Test
9435205,1,Test
9435851,0,Control
9435892,1,Test
9436140,1,Test
9436357,1,Test
9436371,0,Control
9436398,1,Control
9436400,0,Control
9436513,1,Control
9436763,0,Control
9436768,0,Control
9436942,1,Test
9437000,0,Test
9437350,1,Test
9438460,1,Control
9438507,1,Control
9438621,1,Test
9438773,1,Test
9439086,1,Test
9439137,1,Test
9439273,1,Test
9439294,1,Test
9439343,1,Control
9439384,1,Test
9439774,1,Control
9439910,1,Test
9440519,0,Test
9440593,1,Control
9440656,0,Control
9440795,1,Control
9440884,1,Control
9440940,1,Control
9441056,1,Control
9441095,0,Control
9441097,0,Control
9441120,0,Test
9441391,1,Control
9441519,1,Test
9441561,1,Control
9441566,0,Test
9441943,1,Control
9442227,0,Control
9442369,1,Control
9442411,1,Test
9442883,1,Test
9443465,0,Control
9443496,1,Control
9443692,1,Test
9443811,1,Test
9443987,0,Control
9444536,0,Control
9444621,1,Test
9444752,0,Control
9444789,1,Control
9444871,1,Control
9444890,1,Control
9445016,0,Control
9445402,1,Test
9445423,0,Control
9445598,0,Control
9445942,0,Control
9446450,0,Test
9446994,1,Control
9447077,1,Test
9447128,1,Test
9447325,1,Test
9447860,0,Test
9448063,0,Test
9448257,0,Control
9448266,0,Test
9448917,1,Test
9449101,0,Control
9449406,1,Control
9449550,1,Test
9449889,1,Control
9450100,0,Control
9450242,1,Control
9450972,1,Control
9451034,0,Test
9451137,0,Control
9451391,1,Test
9451695,0,Test
9451729,1,Test
9451964,1,Control
9452002,0,Control
9452134,1,Control
9452833,1,Control
9452891,0,Control
9452903,1,Test
9453694,1,Control
9453906,1,Control
9454031,1,Test
9454300,0,Control
9454555,1,Test
9455359,0,Test
9455754,0,Test
9455830,1,Control
9455842,1,Test
9455946,1,Test
9456228,1,Test
9456356,1,Control
9456475,1,Test
9456512,1,Control
9456594,0,Control
9456668,1,Test
9456874,0,Control
9456922,1,Control
9457052,1,Test
9457142,1,Test
9457273,1,Control
9457344,1,Test
9458112,1,Test
9458283,1,Test
9458551,1,Test
9458953,1,Control
9459281,1,Control
9459879,1,Control
9459952,1,Control
9460036,0,Control
9460114,0,Test
9460332,1,Test
9460446,1,Test
9460469,0,Test
9460602,1,Test
9460935,1,Test
9460951,1,Control
9460978,1,Control
9461348,1,Test
9461443,1,Control
9461446,1,Test
9461504,0,Test
9461515,1,Control
9461535,0,Control
9461619,1,Control
9461656,0,Test
9461714,1,Test
9461903,0,Test
9462213,1,Test
9462455,1,Test
9462600,1,Test
9463417,1,Test
9463510,1,Control
9463544,1,Test
9463714,1,Control
9463762,0,Control
9463775,1,Test
9463951,1,Control
9464030,0,Test
9464626,0,Test
9464747,0,Test
9464794,1,Test
9464958,1,Control
9465015,1,Test
9465071,1,Test
9465233,0,Test
9465504,1,Control
9465725,1,Control
9465893,0,Test
9465992,0,Control
9466065,0,Control
9466171,1,Control
9466213,1,Control
9466238,0,Control
9466333,1,Test
9466538,1,Test
9466623,1,Control
9466803,0,Test
9466891,1,Test
9466957,1,Control
9467449,0,Test
9467545,1,Test
9468174,0,Control
9468405,1,Control
9468476,0,Test
9468676,1,Control
9469078,1,Test
9469532,1,Test
9470158,1,Test
9470219,1,Test
9470260,1,Control
9470581,1,Control
9471146,1,Control
9471459,1,Test
9471545,1,Control
9471934,1,Control
9472337,1,Control
9472361,1,Test
9472462,1,Control
9472815,1,Test
9473317,0,Control
9473567,1,Control
9474768,1,Test
9475023,1,Test
9475111,1,Control
9475241,0,Control
9475245,0,Control
9475518,1,Test
9475871,1,Test
9476282,1,Test
9476286,1,Test
9476493,1,Control
9476669,1,Control
9476892,0,Test
9476934,1,Test
9477115,1,Test
9477172,1,Test
9477332,1,Test
9477401,1,Control
9477476,0,Control
9477573,1,Control
9477940,1,Test
9478169,0,Test
9478184,1,Test
9478339,1,Control
9478703,1,Test
9478730,1,Control
9479474,1,Control
9479651,0,Test
9480124,1,Control
9480602,1,Test
9480795,1,Control
9480824,0,Test
9481101,1,Test
9481495,1,Control
9481547,0,Control
9481649,1,Control
9481786,1,Test
9481982,0,Control
9482109,1,Control
9482164,1,Test
9482404,1,Test
9482725,0,Test
9482928,1,Test
9483015,1,Control
9483133,0,Test
9483420,1,Control
9483870,1,Test
9484282,0,Control
9484395,1,Test
9484494,1,Test
9484526,1,Test
9484541,0,Test
9484622,0,Test
9484710,1,Test
9484805,1,Test
9484909,1,Control
9485108,0,Control
9485220,0,Test
9485320,1,Test
9485636,0,Test
9485851,0,Control
9485998,0,Test
9486229,1,Control
9486310,1,Test
9486376,0,Control
9486407,1,Test
9486932,1,Test
9487079,1,Test
9487202,0,Test
9487294,0,Control
9487391,1,Test
9487623,1,Test
9488227,0,Test
9488244,1,Control
9488533,0,Test
9488613,1,Control
9489239,1,Control
9489360,0,Control
9489392,0,Test
9489462,1,Test
9489571,1,Control
9489722,1,Test
9489902,1,Control
9489931,0,Test
9490175,0,Control
9490262,0,Control
9490292,1,Control
9490302,1,Test
9490355,0,Test
9490554,0,Test
9490599,1,Control
9490819,1,Test
9491462,1,Test
9491552,1,Test
9491600,1,Test
9491692,0,Control
9491805,1,Test
9492168,1,Control
9492169,0,Control
9492299,0,Test
9492376,1,Control
9492513,1,Test
9493249,0,Test
9493338,0,Control
9493365,1,Test
9493430,0,Control
9494036,1,Control
9494132,1,Control
9494167,1,Test
9494258,1,Test
9494361,0,Test
9494972,1,Control
9495046,1,Test
9495136,1,Test
9495674,1,Test
9496019,0,Test
9496081,1,Test
9496184,0,Test
9496781,1,Test
9497044,1,Test
9497139,1,Control
9497217,0,Control
9497226,1,Test
9497286,1,Test
9497933,0,Test
9497997,1,Test
9498187,1,Test
9498329,1,Control
9498438,1,Test
9499078,1,Test
9499259,1,Control
9499719,0,Control
9499815,0,Test
9500168,1,Test
9500269,0,Control
9500491,1,Test
9500752,1,Test
9500922,1,Control
9501023,1,Test
9501698,1,Test
9501714,1,Control
9501776,1,Test
9501838,1,Test
9502048,1,Control
9502123,0,Test
9502210,1,Control
9502275,1,Test
9502403,1,Test
9502520,0,Control
9502815,0,Control
9503398,1,Test
9503630,1,Test
9503923,1,Test
9504171,0,Test
9504248,1,Control
9504867,0,Test
9504886,1,Control
9505393,1,Test
9505609,1,Control
9505917,0,Control
9506138,0,Test
9506343,0,Control
9506481,1,Control
9506767,0,Test
9506769,0,Test
9506863,1,Test
9507038,0,Control
9507421,1,Control
9507433,1,Control
9507924,1,Test
9508403,1,Test
9508604,0,Test
9508722,1,Test
9508791,0,Test
9508923,1,Control
9509446,1,Test
9509464,1,Test
9509478,1,Test
9509555,1,Test
9509687,0,Test
9509869,1,Control
9510039,1,Test
9510233,1,Test
9510327,1,Test
9510333,1,Test
9510802,1,Test
9510995,0,Test
9511159,1,Test
9511384,1,Control
9511822,1,Test
9511828,1,Test
9511869,1,Test
9512025,1,Control
9512063,1,Test
9512133,0,Test
9512448,1,Control
9512477,1,Control
9512577,0,Control
9512785,1,Control
9512824,0,Test
9512888,0,Control
9513138,1,Control
9513516,0,Test
9513575,0,Test
9513675,1,Control
9513705,1,Test
9513959,0,Test
9513978,1,Test
9514332,0,Control
9514335,1,Test
9514497,1,Test
9515063,0,Test
9515388,0,Control
9515720,0,Control
9516012,0,Control
9516166,1,Test
9516356,0,Control
9516496,0,Test
9516498,0,Control
9516553,1,Test
9516559,1,Control
9516710,1,Test
9516750,1,Test
9516759,0,Test
9516763,1,Test
9516881,0,Control
9516885,1,Test
9517099,0,Control
9517246,1,Test
9517489,1,Test
9517523,1,Test
9517536,1,Control
9517540,1,Control
9517647,0,Control
9517773,1,Test
9517859,0,Control
9517918,0,Test
9518543,1,Control
9518545,1,Test
9518630,0,Test
9518848,0,Control
9519007,1,Test
9519014,1,Test
9519150,1,Test
9519220,1,Control
9519918,1,Control
9519936,1,Control
9520009,0,Control
9520090,1,Control
9520667,1,Test
9521078,1,Control
9521191,0,Control
9521340,0,Test
9521500,1,Test
9521658,1,Control
9521738,0,Control
9522035,1,Control
9522306,1,Control
9522418,0,Control
9522435,0,Test
9522528,1,Control
9522546,1,Control
9522922,1,Test
9522933,1,Control
9523115,1,Test
9523156,1,Control
9523552,1,Control
9524089,1,Test
9524455,0,Test
9524835,0,Test
9525071,0,Control
9525187,1,Test
9525223,1,Control
9525241,1,Test
9525559,1,Control
9525724,1,Control
9526170,1,Control
9526209,1,Control
9526214,0,Test
9526976,0,Control
9527588,1,Control
9527640,1,Test
9527937,1,Control
9528028,1,Control
9528150,0,Test
9528790,1,Control
9528795,1,Control
9529062,1,Control
9529396,0,Test
9529648,1,Control
9529806,1,Control
9530040,1,Test
9530114,1,Control
9530147,0,Test
9530171,1,Control
9530567,1,Test
9530705,0,Control
9531073,1,Control
9531302,0,Control
9531590,1,Control
9531788,0,Control
9532309,1,Test
9532403,1,Test
9532529,1,Control
9533955,1,Control
9534102,1,Test
9534176,1,Control
9534189,1,Test
9534366,1,Test
9534462,1,Control
9534819,1,Control
9535364,1,Test
9535483,1,Control
9535940,1,Test
9537000,1,Control
9537641,1,Test
9537679,1,Control
9537724,1,Control
9537818,0,Test
9538359,0,Test
9538841,1,Test
9538905,1,Test
9539032,1,Control
9539194,1,Test
9539885,0,Test
9540266,1,Test
9540820,0,Test
9541086,1,Control
9541159,1,Test
9541236,1,Test
9541276,1,Test
9541677,1,Test
9541879,1,Control
9541971,0,Test
9542161,0,Test
9542219,1,Control
9542338,1,Test
9542357,1,Control
9542428,1,Control
9542436,0,Test
9542549,1,Control
9542949,1,Control
9543621,0,Test
9543750,1,Test
9543769,1,Control
9543802,1,Test
9543903,1,Control
9543920,1,Test
9544407,1,Test
9544479,0,Control
9544510,0,Control
9544519,0,Control
9544592,0,Control
9545139,1,Test
9545144,1,Test
9545231,1,Control
9545378,1,Test
9545426,0,Control
9545569,0,Test
9545728,1,Test
9546409,0,Control
9546719,0,Test
9546908,1,Test
9546928,0,Control
9547432,1,Test
9547620,0,Control
9547634,0,Control
9547794,0,Control
9547888,1,Test
9547977,0,Test
9548144,0,Test
9548360,1,Test
9549111,0,Control
9549571,1,Test
9549908,0,Control
9550257,1,Control
9550519,1,Control
9551191,1,Test
9551583,1,Test
9551767,1,Test
9551810,1,Test
9551824,1,Test
9552022,0,Test
9552050,1,Control
9552062,1,Control
9552319,1,Control
9552351,1,Control
9552647,1,Control
9552724,0,Control
9552811,1,Test
9552879,1,Test
9552912,1,Test
9553121,0,Control
9553160,0,Test
9553206,1,Control
9553233,1,Test
9553777,1,Test
9553937,0,Control
9553954,0,Control
9554031,0,Control
9554182,0,Control
9554309,0,Control
9554603,1,Control
9554608,1,Control
9554795,1,Test
9554896,0,Test
9555295,1,Control
9556096,1,Test
9556672,0,Test
9557232,1,Control
9557253,0,Control
9557333,1,Control
9557360,1,Control
9557567,0,Control
9557638,1,Control
9557825,1,Test
9557849,0,Test
9558928,1,Control
9558971,1,Control
9559068,1,Test
9559072,1,Control
9559293,0,Test
9559482,0,Test
9559591,1,Test
9560201,0,Control
9560202,1,Test
9560313,1,Control
9560411,1,Control
9560604,0,Test
9560799,0,Test
9560978,1,Test
9561396,1,Test
9561503,0,Control
9561662,0,Test
9561726,0,Control
9562144,1,Test
9562735,0,Test
9562829,0,Control
9563050,1,Control
9563624,1,Test
9564062,1,Test
9564559,1,Test
9564786,1,Control
9565168,1,Test
9565223,1,Test
9565543,1,Control
9565614,1,Control
9565792,0,Test
9566117,1,Test
9566165,1,Control
9566183,1,Control
9566239,1,Test
9566257,0,Control
9566295,0,Test
9566397,1,Test
9566456,1,Control
9566621,1,Control
9566907,1,Test
9567943,1,Control
9568097,1,Test
9568221,0,Control
9568650,1,Control
9568973,1,Control
9569269,0,Test
9569411,1,Test
9570137,0,Test
9570385,1,Control
9570424,1,Control
9570741,1,Test
9570744,0,Test
9571170,1,Test
9571177,0,Control
9571509,1,Test
9571825,1,Test
9571993,1,Control
9572005,1,Test
9572248,1,Test
9572701,1,Control
9572729,1,Test
9573327,1,Control
9573657,1,Test
9573768,1,Control
9573863,1,Test
9573967,1,Control
9573973,1,Control
9574316,1,Control
9574514,1,Control
9574629,1,Control
9575051,1,Control
9575127,0,Test
9575313,1,Test
9575330,1,Test
9575481,0,Control
9575548,0,Control
9575576,1,Test
9575758,0,Control
9575821,1,Test
9576687,1,Test
9577112,0,Test
9577290,1,Control
9577370,1,Control
9577456,0,Control
9577508,1,Control
9577560,1,Test
9578004,1,Test
9578094,1,Test
9578246,1,Test
9578281,1,Test
9578914,1,Control
9578977,1,Control
9579231,0,Test
9579688,1,Test
9580856,0,Control
9580921,1,Test
9580994,0,Control
9581142,1,Control
9581688,1,Test
9581744,1,Test
9581854,1,Control
9582040,1,Control
9582266,1,Test
9582317,1,Test
9582430,1,Control
9582515,1,Test
9582750,0,Test
9582771,0,Test
9582963,1,Test
9583148,1,Test
9583150,1,Test
9583228,0,Control
9583508,0,Test
9583832,1,Test
9584266,1,Control
9584408,1,Control
9584436,1,Test
9584518,0,Test
9584971,0,Test
9585363,1,Test
9585593,1,Test
9585598,1,Test
9585752,1,Control
9585887,1,Test
9585939,1,Control
9585944,1,Test
9586139,1,Test
9586576,0,Control
9586701,1,Test
9586826,1,Control
9587157,1,Control
9587164,1,Control
9587188,0,Control
9587439,1,Control
9587681,0,Test
9587814,1,Control
9587816,1,Test
9587960,0,Control
9588333,1,Control
9588403,1,Test
9588516,1,Test
9588606,1,Test
9588775,1,Control
9589629,0,Control
9589670,1,Test
9589889,1,Test
9590196,0,Control
9590497,1,Test
9590571,0,Test
9590656,1,Test
9590839,0,Control
9590892,1,Control
9591005,1,Control
9591007,0,Control
9591145,1,Test
9591499,0,Control
9591545,0,Control
9591707,1,Control
9591893,0,Control
9592900,1,Test
9592984,1,Test
9593338,1,Test
9593457,1,Control
9593515,1,Test
9593590,1,Test
9594093,1,Control
9594106,1,Control
9594218,0,Control
9594636,1,Test
9595191,0,Control
9595203,0,Test
9595233,1,Control
9595391,0,Test
9595520,0,Control
9596318,0,Test
9596642,0,Test
9596904,1,Test
9597398,1,Control
9597731,1,Test
9597768,1,Test
9597884,0,Test
9597985,1,Test
9598074,0,Test
9598389,1,Test
9599317,1,Test
9599581,1,Control
9599611,1,Control
9599747,0,Test
9599779,1,Control
9599804,1,Control
9599818,1,Test
9599875,0,Test
9599895,1,Test
9600060,1,Test
9600075,1,Test
9600132,0,Test
9600289,0,Test
9600414,0,Control
9600492,0,Test
9600654,1,Test
9600752,0,Control
9600763,1,Test
9601433,1,Control
9601587,0,Control
9601679,1,Test
9602051,1,Control
9602251,1,Control
9602386,1,Control
9602769,1,Test
9603341,1,Control
9603506,1,Control
9603908,0,Control
9604349,0,Control
9604567,0,Control
9604594,1,Control
9604653,0,Control
9605067,0,Test
9605345,1,Test
9605388,1,Control
9605578,1,Control
9605796,1,Control
9605920,1,Test
9606146,1,Control
9606483,1,Control
9606503,0,Test
9606541,1,Test
9606793,0,Control
9607036,1,Test
9607187,0,Test
9607208,0,Test
9607461,1,Control
9607484,1,Test
9608160,1,Control
9608253,0,Test
9608642,1,Test
9608673,1,Test
9608778,0,Control
9608860,0,Control
9608866,1,Control
9608960,0,Test
9609929,1,Control
9609949,0,Control
9610283,0,Control
9610699,1,Test
9610725,1,Test
9610827,1,Test
9610926,0,Test
9610974,0,Control
9611031,1,Test
9611279,0,Control
9611285,1,Test
9611289,1,Test
9611540,0,Test
9612039,0,Control
9612048,0,Control
9612533,0,Test
9612771,0,Control
9612831,1,Control
9613235,0,Test
9613600,1,Test
9614324,0,Control
9614486,1,Test
9615064,0,Test
9615073,0,Test
9615182,1,Control
9615268,1,Test
9615383,0,Control
9615396,1,Control
9615620,0,Control
9615900,0,Test
9616031,1,Test
9616106,0,Test
9616240,1,Test
9616541,1,Test
9616732,1,Control
9616872,1,Control
9616879,1,Control
9617464,0,Control
9617535,0,Test
9617756,1,Control
9618239,1,Test
9618881,0,Control
9618925,0,Control
9619098,0,Control
9619307,1,Test
9619981,1,Control
9620080,1,Test
9620368,1,Test
9620424,1,Test
9620458,0,Test
9620668,1,Test
9621207,0,Control
9621245,1,Control
9621690,1,Test
9621695,1,Test
9621768,1,Test
9622309,0,Test
9622331,1,Test
9622353,0,Test
9622642,1,Test
9622786,1,Test
9623027,0,Test
9623251,1,Test
9623278,1,Control
9623489,1,Test
9623521,0,Control
9624164,0,Control
9624407,1,Test
